,tweetid,favorite_count,retweet_count,lang,source,followers_count
1792,676603393314578432,1138,375,en,Twitter for iPhone,8784822
1793,676593408224403456,4485,2118,en,Vine - Make a Scene,8784822
1794,676590572941893632,896,119,en,Twitter for iPhone,8784822
1795,676588346097852417,2268,763,en,Twitter for iPhone,8784822
1796,676582956622721024,1175,268,en,Twitter for iPhone,8784822
1797,676575501977128964,2534,1096,en,Twitter for iPhone,8784822
1798,676533798876651520,1835,542,en,Twitter for iPhone,8784822
1799,676496375194980353,1487,521,en,Twitter for iPhone,8784822
1800,676470639084101634,11379,4579,en,Twitter for iPhone,8784822
1801,676440007570247681,1688,647,en,Twitter for iPhone,8784822
1802,676430933382295552,1366,337,en,Twitter for iPhone,8784822
1803,676263575653122048,2040,530,en,Twitter for iPhone,8784822
1804,676237365392908289,1184,281,en,Twitter for iPhone,8784822
1805,676219687039057920,74872,30398,en,Twitter for iPhone,8784822
1806,676215927814406144,1702,563,en,Twitter for iPhone,8784822
1807,676191832485810177,2232,1007,en,Twitter for iPhone,8784822
1808,676146341966438401,1872,645,en,Twitter for iPhone,8784822
1809,676121918416756736,2118,1134,en,Vine - Make a Scene,8784822
1810,676101918813499392,2769,1138,en,Twitter for iPhone,8784822
1811,676098748976615425,2937,1390,en,Twitter for iPhone,8784822
1812,676089483918516224,1280,427,en,Twitter for iPhone,8784822
1813,675898130735476737,1577,559,en,Twitter for iPhone,8784822
1814,675891555769696257,2079,834,en,Twitter for iPhone,8784822
1815,675888385639251968,2329,933,en,Twitter for iPhone,8784822
1816,675878199931371520,4084,1367,en,Twitter for iPhone,8784822
1817,675870721063669760,1586,551,en,Twitter for iPhone,8784822
1818,675853064436391936,2627,1260,en,Twitter for iPhone,8784822
1819,675849018447167488,922,140,en,Twitter for iPhone,8784822
1820,675845657354215424,2224,857,en,Twitter for iPhone,8784822
1821,675822767435051008,1485,522,en,Twitter for iPhone,8784822
1822,675820929667219457,1022,230,en,Twitter for iPhone,8784822
1823,675798442703122432,10019,3326,en,Twitter for iPhone,8784822
1824,675781562965868544,1590,456,en,Twitter for iPhone,8784822
1825,675740360753160193,1135,332,en,Twitter for iPhone,8784822
1826,675710890956750848,1847,794,en,Twitter for iPhone,8784822
1827,675707330206547968,1928,664,en,Twitter for iPhone,8784822
1828,675706639471788032,626,93,en,Twitter for iPhone,8784822
1829,675534494439489536,1777,403,en,Twitter for iPhone,8784823
1830,675531475945709568,1154,370,en,Twitter for iPhone,8784823
1831,675522403582218240,1016,281,en,Twitter for iPhone,8784823
1832,675517828909424640,1259,451,en,Twitter for iPhone,8784823
1833,675501075957489664,16738,5672,en,Twitter for iPhone,8784823
1834,675497103322386432,3063,1255,en,Twitter for iPhone,8784823
1835,675489971617296384,1263,579,en,Twitter for iPhone,8784823
1836,675483430902214656,1799,953,en,Twitter for iPhone,8784823
1837,675432746517426176,1484,552,en,Twitter for iPhone,8784823
1838,675372240448454658,1647,501,en,Twitter for iPhone,8784823
1839,675362609739206656,1022,225,en,Twitter for iPhone,8784823
1840,675354435921575936,31675,16302,en,Twitter Web Client,8784823
1841,675349384339542016,3811,2202,en,Twitter for iPhone,8784823
1842,675334060156301312,2691,1247,en,Twitter for iPhone,8784823
1843,675166823650848770,3487,1543,en,Twitter for iPhone,8784823
1844,675153376133427200,6079,2500,en,Twitter for iPhone,8784823
1845,675149409102012420,3653,1635,en,Twitter for iPhone,8784823
1846,675147105808306176,917,227,en,Twitter for iPhone,8784823
1847,675146535592706048,1152,287,en,Twitter for iPhone,8784823
1848,675145476954566656,2079,869,en,Twitter for iPhone,8784823
1849,675135153782571009,1267,469,en,Twitter for iPhone,8784823
1850,675113801096802304,1896,762,en,Twitter for iPhone,8784823
1851,675111688094527488,934,244,en,Twitter for iPhone,8784823
1852,675109292475830276,2717,1101,en,Twitter for iPhone,8784823
1853,675047298674663426,1036,312,en,Twitter for iPhone,8784823
1854,675015141583413248,2628,1150,en,Twitter for iPhone,8784823
1855,675006312288268288,959,216,en,Twitter for iPhone,8784823
1856,675003128568291329,1520,452,en,Twitter for iPhone,8784823
1857,674999807681908736,2181,1072,en,Twitter for iPhone,8784823
1858,674805413498527744,834,344,en,Twitter for iPhone,8784823
1859,674800520222154752,2933,827,en,Twitter for iPhone,8784823
1860,674793399141146624,2444,1056,en,Twitter for iPhone,8784823
1861,674790488185167872,1069,242,nl,Twitter for iPhone,8784823
1862,674788554665512960,791,203,en,Twitter for iPhone,8784823
1863,674781762103414784,1947,1153,en,Twitter for iPhone,8784823
1864,674774481756377088,1084,453,en,Twitter for iPhone,8784823
1865,674767892831932416,1776,756,en,Twitter for iPhone,8784823
1866,674764817387900928,771,229,en,Twitter for iPhone,8784823
1867,674754018082705410,1328,431,en,Twitter for iPhone,8784823
1868,674752233200820224,1424,448,en,Twitter for iPhone,8784823
1869,674743008475090944,1358,531,en,Twitter for iPhone,8784823
1870,674742531037511680,473,49,en,Twitter for iPhone,8784823
1871,674739953134403584,1062,375,en,Twitter for iPhone,8784823
1872,674737130913071104,627,85,en,Twitter for iPhone,8784823
1873,674690135443775488,1114,456,en,Twitter for iPhone,8784823
1874,674670581682434048,1564,626,en,Twitter for iPhone,8784823
1875,674664755118911488,886,243,en,Twitter for iPhone,8784823
1876,674646392044941312,1393,475,en,Twitter for iPhone,8784823
1877,674644256330530816,999,260,en,Twitter for iPhone,8784823
1878,674638615994089473,1640,560,en,Twitter for iPhone,8784823
1879,674632714662858753,1458,554,en,Twitter for iPhone,8784823
1880,674606911342424069,911,95,en,Twitter for iPhone,8784823
1881,674468880899788800,6039,1967,en,Twitter for iPhone,8784823
1882,674447403907457024,1031,346,en,Twitter for iPhone,8784823
1883,674436901579923456,1081,377,en,Twitter for iPhone,8784823
1884,674422304705744896,1390,524,en,Twitter for iPhone,8784823
1885,674416750885273600,668,133,en,Twitter for iPhone,8784823
1886,674410619106390016,1163,446,en,Twitter for iPhone,8784823
1887,674394782723014656,1468,553,en,Twitter for iPhone,8784823
1888,674372068062928900,827,305,en,Twitter for iPhone,8784823
1889,674330906434379776,546,72,und,Twitter for iPhone,8784823
1890,674318007229923329,1367,504,en,Twitter for iPhone,8784823
1891,674307341513269249,10984,6722,en,Vine - Make a Scene,8784823
1892,674291837063053312,14246,5653,en,Twitter for iPhone,8784823
1893,674271431610523648,1521,709,en,Twitter for iPhone,8784823
1894,674269164442398721,885,222,en,Twitter for iPhone,8784823
1895,674265582246694913,1592,812,en,Twitter for iPhone,8784823
1896,674262580978937856,1266,436,en,Twitter for iPhone,8784823
1897,674255168825880576,1417,525,en,Twitter for iPhone,8784823
1898,674082852460433408,736,163,en,Twitter for iPhone,8784823
1899,674075285688614912,958,274,en,Twitter for iPhone,8784823
1900,674063288070742018,6179,2117,en,Twitter for iPhone,8784823
1901,674053186244734976,3184,1247,en,Twitter for iPhone,8784823
1902,674051556661161984,1402,473,en,Twitter for iPhone,8784823
1903,674045139690631169,1364,616,en,Twitter for iPhone,8784823
1904,674042553264685056,698,122,en,Twitter for iPhone,8784823
1905,674038233588723717,1069,401,en,Twitter for iPhone,8784823
1906,674036086168010753,824,202,en,Twitter for iPhone,8784823
1907,674024893172875264,1719,1179,en,Twitter for iPhone,8784823
1908,674019345211760640,1089,292,en,Twitter for iPhone,8784823
1909,674014384960745472,1507,610,en,Twitter for iPhone,8784823
1910,674008982932058114,1155,339,en,Twitter for iPhone,8784823
1911,673956914389192708,1891,918,en,Twitter for iPhone,8784823
1912,673919437611909120,1129,359,en,Twitter for iPhone,8784823
1913,673906403526995968,3067,1570,en,Twitter for iPhone,8784823
1914,673887867907739649,903,245,en,Twitter for iPhone,8784823
1915,673716320723169284,2984,721,en,Twitter for iPhone,8784823
1916,673715861853720576,3426,1980,en,Twitter for iPhone,8784823
1917,673711475735838725,1004,289,en,Twitter for iPhone,8784823
1918,673709992831262724,807,262,en,Twitter for iPhone,8784823
1919,673708611235921920,1041,275,en,Twitter for iPhone,8784823
1920,673707060090052608,1057,379,en,Twitter for iPhone,8784823
1921,673705679337693185,1213,394,en,Twitter for iPhone,8784823
1922,673700254269775872,1379,545,en,Twitter for iPhone,8784823
1923,673697980713705472,3831,1895,en,Twitter for iPhone,8784823
1924,673689733134946305,1681,620,en,Twitter for iPhone,8784823
1925,673688752737402881,1218,476,en,Twitter for iPhone,8784823
1926,673686845050527744,1391,415,en,Twitter for iPhone,8784823
1927,673680198160809984,1323,447,en,Twitter for iPhone,8784823
1928,673662677122719744,1213,352,en,Twitter for iPhone,8784823
1929,673656262056419329,697,228,en,Twitter for iPhone,8784823
1930,673636718965334016,1065,347,en,Twitter for iPhone,8784823
1931,673612854080196609,1549,690,en,Twitter for iPhone,8784823
1932,673583129559498752,1149,345,en,Twitter for iPhone,8784823
1933,673580926094458881,805,264,en,Twitter for iPhone,8784823
1934,673576835670777856,1337,543,en,Twitter for iPhone,8784823
1935,673363615379013632,989,291,en,Twitter for iPhone,8784823
1936,673359818736984064,1403,645,en,Twitter for iPhone,8784823
1937,673355879178194945,1451,554,en,Twitter for iPhone,8784823
1938,673352124999274496,1604,520,en,Twitter for iPhone,8784823
1939,673350198937153538,725,201,en,Twitter for iPhone,8784823
1940,673345638550134785,2422,1210,en,Twitter for iPhone,8784823
1941,673343217010679808,936,258,en,Twitter for iPhone,8784823
1942,673342308415348736,1231,551,en,Twitter for iPhone,8784823
1943,673320132811366400,12974,7565,en,Twitter for iPhone,8784823
1944,673317986296586240,850,244,en,Twitter for iPhone,8784823
1945,673295268553605120,7245,3047,en,Twitter for iPhone,8784823
1946,673270968295534593,1035,347,en,Twitter for iPhone,8784823
1947,673240798075449344,1372,693,en,Twitter for iPhone,8784823
1948,673213039743795200,2165,809,en,Twitter for iPhone,8784823
1949,673148804208660480,1632,603,en,Twitter for iPhone,8784823
1950,672997845381865473,1899,682,en,Twitter for iPhone,8784823
1951,672995267319328768,914,274,en,Twitter for iPhone,8784823
1952,672988786805112832,953,277,en,Twitter for iPhone,8784823
1953,672984142909456390,1213,521,en,Twitter for iPhone,8784823
1954,672980819271634944,1751,972,en,Twitter for iPhone,8784823
1955,672975131468300288,1619,866,en,Twitter for iPhone,8784823
1956,672970152493887488,916,341,en,Twitter for iPhone,8784823
1957,672968025906282496,1280,520,en,Twitter for iPhone,8784823
1958,672964561327235073,1373,617,en,Twitter for iPhone,8784823
1959,672902681409806336,1318,476,en,Twitter for iPhone,8784823
1960,672898206762672129,877,405,en,Twitter for iPhone,8784823
1961,672884426393653248,1494,807,en,Twitter for iPhone,8784823
1962,672877615439593473,996,338,en,Twitter for iPhone,8784823
1963,672834301050937345,1269,541,en,Twitter for iPhone,8784823
1964,672828477930868736,1212,468,en,Twitter for iPhone,8784823
1965,672640509974827008,941,303,en,Twitter for iPhone,8784823
1966,672622327801233409,1244,465,en,Twitter for iPhone,8784823
1967,672614745925664768,1183,555,en,Twitter for iPhone,8784823
1968,672609152938721280,1074,375,en,Twitter for iPhone,8784823
1969,672604026190569472,1075,383,en,Twitter for iPhone,8784823
1970,672594978741354496,1291,587,en,Twitter for iPhone,8784823
1971,672591762242805761,921,323,en,Twitter for iPhone,8784823
1972,672591271085670400,696,177,en,Twitter for iPhone,8784823
1973,672538107540070400,996,349,en,Twitter for iPhone,8784823
1974,672523490734551040,610,161,en,Twitter for iPhone,8784823
1975,672488522314567680,1071,416,en,Twitter for iPhone,8784823
1976,672482722825261057,1086,570,en,Twitter for iPhone,8784823
1977,672481316919734272,693,123,en,Twitter for iPhone,8784823
1978,672475084225949696,1393,672,en,Twitter for iPhone,8784823
1979,672466075045466113,1306,510,en,Twitter for iPhone,8784823
1980,672272411274932228,6213,3222,en,Twitter for iPhone,8784823
1981,672267570918129665,1442,593,en,Twitter for iPhone,8784252
1982,672264251789176834,1095,324,en,Twitter for iPhone,8784823
1983,672256522047614977,2723,1471,en,Twitter for iPhone,8784823
1984,672254177670729728,1385,707,en,Twitter for iPhone,8784823
1985,672248013293752320,1680,573,en,Twitter for iPhone,8784823
1986,672245253877968896,661,147,en,Twitter for iPhone,8784823
1987,672239279297454080,864,310,en,Twitter for iPhone,8784823
1988,672231046314901505,1766,963,en,Twitter for iPhone,8784823
1989,672222792075620352,756,203,en,Twitter for iPhone,8784823
1990,672205392827572224,2182,1105,en,Twitter for iPhone,8784823
1991,672169685991993344,982,353,en,Twitter for iPhone,8784823
1992,672160042234327040,844,341,en,Twitter for iPhone,8784823
1993,672139350159835138,1684,663,en,Twitter for iPhone,8784823
1994,672125275208069120,2297,1094,en,Twitter for iPhone,8784823
1995,672095186491711488,965,356,en,Twitter for iPhone,8784823
1996,672082170312290304,907,350,en,Twitter for iPhone,8784823
1997,672068090318987265,1246,495,en,Twitter for iPhone,8784823
1998,671896809300709376,8186,4002,en,Twitter for iPhone,8784823
1999,671891728106971137,1271,550,en,Twitter for iPhone,8784823
2000,671882082306625538,3333,1329,en,Twitter for iPhone,8784823
2001,671879137494245376,1362,637,en,Twitter for iPhone,8784823
2002,671874878652489728,1203,526,en,Twitter for iPhone,8784823
2003,671866342182637568,1081,473,en,Twitter for iPhone,8784823
2004,671855973984772097,870,418,en,Twitter for iPhone,8784823
2005,671789708968640512,6792,3321,en,Twitter for iPhone,8784823
2006,671768281401958400,1151,480,en,Twitter for iPhone,8784823
2007,671763349865160704,1610,866,en,Twitter for iPhone,8784823
2008,671744970634719232,1303,728,en,Twitter for iPhone,8784823
2009,671743150407421952,724,227,en,Twitter for iPhone,8784823
2010,671735591348891648,1391,726,en,Twitter for iPhone,8784823
2011,671729906628341761,8195,4167,en,Twitter for iPhone,8784823
2012,671561002136281088,12319,6930,en,Twitter for iPhone,8784823
2013,671550332464455680,873,201,en,Twitter for iPhone,8784823
2014,671547767500775424,1295,567,en,Twitter for iPhone,8784823
2015,671544874165002241,1887,1006,en,Twitter for iPhone,8784823
2016,671542985629241344,1051,539,en,Twitter for iPhone,8784823
2017,671538301157904385,899,371,en,Twitter for iPhone,8784823
2018,671536543010570240,1126,387,en,Twitter for iPhone,8784823
2019,671533943490011136,983,552,en,Twitter for iPhone,8784823
2020,671528761649688577,815,248,en,Twitter for iPhone,8784823
2021,671520732782923777,1341,505,en,Twitter for iPhone,8784823
2022,671518598289059840,914,284,en,Twitter for iPhone,8784823
2023,671511350426865664,1539,673,en,Twitter for iPhone,8784823
2024,671504605491109889,6731,3410,en,Twitter for iPhone,8784823
2025,671497587707535361,885,428,en,Twitter for iPhone,8784823
2026,671488513339211776,966,455,en,Twitter for iPhone,8784823
2027,671486386088865792,557,186,en,Twitter for iPhone,8784823
2028,671485057807351808,729,223,en,Twitter for iPhone,8784823
2029,671390180817915904,1389,713,en,Twitter for iPhone,8784823
2030,671362598324076544,1063,286,en,Twitter for iPhone,8784823
2031,671357843010908160,385,147,en,Twitter for iPhone,8784823
2032,671355857343524864,468,114,en,Twitter for iPhone,8784823
2033,671347597085433856,923,412,en,Twitter for iPhone,8784823
2034,671186162933985280,706,201,en,Twitter for iPhone,8784823
2035,671182547775299584,1076,322,en,Twitter for iPhone,8784823
2036,671166507850801152,845,330,en,Twitter for iPhone,8784823
2037,671163268581498880,1589,1049,en,Twitter for iPhone,8784823
2038,671159727754231808,358,77,en,Twitter for iPhone,8784823
2039,671154572044468225,684,208,en,Twitter for iPhone,8784823
2040,671151324042559489,643,145,en,Twitter for iPhone,8784823
2041,671147085991960577,644,205,en,Twitter for iPhone,8784823
2042,671141549288370177,1109,626,en,Twitter for iPhone,8784823
2043,671138694582165504,889,382,en,Twitter for iPhone,8784823
2044,671134062904504320,717,184,en,Twitter for iPhone,8784823
2045,671122204919246848,3365,2407,en,Twitter for iPhone,8784823
2046,671115716440031232,1316,745,en,Twitter for iPhone,8784823
2047,671109016219725825,1102,418,en,Twitter for iPhone,8784823
2048,670995969505435648,1070,280,en,Twitter for iPhone,8784823
2049,670842764863651840,23751,8322,en,Twitter for iPhone,8784823
2050,670840546554966016,561,185,en,Twitter for iPhone,8784823
2051,670838202509447168,1072,664,en,Twitter for iPhone,8784823
2052,670833812859932673,426,117,en,Twitter for iPhone,8784823
2053,670832455012716544,704,208,en,Twitter for iPhone,8784823
2054,670826280409919488,5306,3886,en,Twitter for iPhone,8784823
2055,670823764196741120,742,179,en,Twitter for iPhone,8784823
2056,670822709593571328,585,91,en,Twitter for iPhone,8784823
2057,670815497391357952,3049,1473,en,Twitter for iPhone,8784823
2058,670811965569282048,1088,260,en,Twitter for iPhone,8784823
2059,670807719151067136,1124,467,en,Twitter for iPhone,8784823
2060,670804601705242624,1887,915,en,Twitter for iPhone,8784822
2061,670803562457407488,331,84,en,Twitter for iPhone,8784822
2062,670797304698376195,710,227,en,Twitter for iPhone,8784822
2063,670792680469889025,795,262,en,Twitter for iPhone,8784822
2064,670789397210615808,636,224,en,Twitter for iPhone,8784822
2065,670786190031921152,577,193,en,Twitter for iPhone,8784822
2066,670783437142401025,797,368,en,Twitter for iPhone,8784822
2067,670782429121134593,1493,734,en,Twitter for iPhone,8784822
2068,670780561024270336,762,277,en,Twitter for iPhone,8784822
2069,670778058496974848,319,70,en,Twitter for iPhone,8784822
2070,670764103623966721,1037,401,en,Twitter for iPhone,8784822
2071,670755717859713024,425,104,en,Twitter for iPhone,8784822
2072,670733412878163972,924,493,en,Twitter for iPhone,8784822
2073,670727704916926465,799,342,en,Twitter for iPhone,8784822
2074,670717338665226240,1155,461,en,Twitter for iPhone,8784822
2075,670704688707301377,748,356,en,Twitter for iPhone,8784822
2076,670691627984359425,570,231,en,Twitter for iPhone,8784822
2077,670679630144274432,726,270,en,Twitter for iPhone,8784822
2078,670676092097810432,238,40,en,Twitter for iPhone,8784822
2079,670668383499735048,10269,4793,en,Twitter for iPhone,8784822
2080,670474236058800128,1454,709,en,Twitter for iPhone,8784822
2081,670468609693655041,345,83,en,Twitter for iPhone,8784822
2082,670465786746662913,937,520,en,Twitter for iPhone,8784822
2083,670452855871037440,530,194,en,Twitter for iPhone,8784822
2084,670449342516494336,1155,623,en,Twitter for iPhone,8784822
2085,670444955656130560,6475,1896,en,Twitter for iPhone,8784822
2086,670442337873600512,626,190,en,Twitter for iPhone,8784822
2087,670435821946826752,1018,491,en,Twitter for iPhone,8784822
2088,670434127938719744,1353,619,en,Twitter for iPhone,8784822
2089,670433248821026816,318,107,en,Twitter for iPhone,8784822
2090,670428280563085312,1329,592,en,Twitter for iPhone,8784822
2091,670427002554466305,505,152,en,Twitter for iPhone,8784822
2092,670421925039075328,1259,603,en,Twitter for iPhone,8784822
2093,670420569653809152,601,302,en,Twitter for iPhone,8784822
2094,670417414769758208,550,306,en,Twitter for iPhone,8784822
2095,670411370698022913,1948,848,en,Twitter for iPhone,8784822
2096,670408998013820928,535,209,en,Twitter for iPhone,8784822
2097,670403879788544000,409,144,en,Twitter for iPhone,8784822
2098,670385711116361728,544,194,en,Twitter for iPhone,8784822
2099,670374371102445568,722,259,en,Twitter for iPhone,8784822
2100,670361874861563904,319,62,en,Twitter for iPhone,8784821
2101,670338931251150849,411,102,en,Twitter for iPhone,8784821
2102,670319130621435904,3739,1162,en,Twitter for iPhone,8784821
2103,670303360680108032,417,125,en,Twitter for iPhone,8784821
2104,670290420111441920,675,270,en,Twitter for iPhone,8784821
2105,670093938074779648,989,316,en,Twitter for iPhone,8784821
2106,670086499208155136,674,244,en,Twitter for iPhone,8784821
2107,670079681849372674,2135,1170,en,Twitter for iPhone,8784821
2108,670073503555706880,1509,753,en,Twitter for iPhone,8784821
2109,670069087419133954,598,225,en,Twitter for iPhone,8784821
2110,670061506722140161,733,318,en,Twitter for iPhone,8784821
2111,670055038660800512,643,315,en,Twitter for iPhone,8784821
2112,670046952931721218,622,163,en,Twitter for iPhone,8784821
2113,670040295598354432,723,105,en,Twitter for iPhone,8784821
2114,670037189829525505,572,260,en,Twitter for iPhone,8784821
2115,670003130994700288,318,87,en,Twitter for iPhone,8784821
2116,669993076832759809,313,80,en,Twitter for iPhone,8784821
2117,669972011175813120,427,149,en,Twitter for iPhone,8784821
2118,669970042633789440,292,55,en,Twitter for iPhone,8784821
2119,669942763794931712,487,152,en,Twitter for iPhone,8784821
2120,669926384437997569,363,94,en,Twitter for iPhone,8784821
2121,669923323644657664,226,53,en,Twitter for iPhone,8784821
2122,669753178989142016,778,377,en,Twitter for iPhone,8784821
2123,669749430875258880,252,63,en,Twitter for iPhone,8784821
2124,669684865554620416,494,87,en,Twitter for iPhone,8784821
2125,669683899023405056,374,104,en,Twitter for iPhone,8784821
2126,669682095984410625,342,129,en,Twitter for iPhone,8784821
2127,669680153564442624,645,269,en,Twitter for iPhone,8784821
2128,669661792646373376,781,412,en,Twitter for iPhone,8784821
2129,669625907762618368,3398,1730,en,Twitter for iPhone,8784821
2130,669603084620980224,911,345,en,Twitter for iPhone,8784821
2131,669597912108789760,495,142,en,Twitter for iPhone,8784821
2132,669583744538451968,1438,884,en,Twitter for iPhone,8784821
2133,669573570759163904,421,132,en,Twitter for iPhone,8784821
2134,669571471778410496,1533,974,en,Twitter for iPhone,8784821
2135,669567591774625800,227,53,en,Twitter for iPhone,8784821
2136,669564461267722241,372,117,en,Twitter for iPhone,8784821
2137,669393256313184256,347,71,en,Twitter for iPhone,8784821
2138,669375718304980992,1276,696,en,Twitter for iPhone,8784821
2139,669371483794317312,474,171,en,Twitter for iPhone,8784821
2140,669367896104181761,442,143,en,Twitter for iPhone,8784821
2141,669363888236994561,599,216,en,Twitter for iPhone,8784821
2142,669359674819481600,356,114,en,Twitter for iPhone,8784821
2143,669354382627049472,2593,1226,en,Twitter for iPhone,8784821
2144,669353438988365824,604,248,en,Twitter for iPhone,8784821
2145,669351434509529089,418,171,en,Twitter for iPhone,8784821
2146,669328503091937280,977,399,en,Twitter for iPhone,8784821
2147,669327207240699904,554,114,en,Twitter for iPhone,8784821
2148,669324657376567296,483,198,en,Twitter for iPhone,8784821
2149,669216679721873412,1146,389,en,Twitter for iPhone,8784821
2150,669214165781868544,424,152,en,Twitter for iPhone,8784821
2151,669203728096960512,974,451,en,Twitter for iPhone,8784821
2152,669037058363662336,628,298,en,Twitter for iPhone,8784821
2153,669015743032369152,717,357,en,Twitter for iPhone,8784821
2154,669006782128353280,558,237,en,Twitter for iPhone,8784821
2155,669000397445533696,20121,6093,en,Twitter for iPhone,8784821
2156,668994913074286592,424,217,en,Twitter for iPhone,8784821
2157,668992363537309700,721,324,en,Twitter for iPhone,8784821
2158,668989615043424256,649,315,en,Twitter for iPhone,8784821
2159,668988183816871936,872,441,en,Twitter for iPhone,8784821
2160,668986018524233728,533,156,en,Twitter for iPhone,8784821
2161,668981893510119424,519,288,en,Twitter for iPhone,8784821
2162,668979806671884288,770,333,en,Twitter for iPhone,8784821
2163,668975677807423489,1249,555,en,Twitter for iPhone,8784821
2164,668967877119254528,139,21,tl,Twitter for iPhone,8784822
2165,668960084974809088,679,231,en,Twitter for iPhone,8784822
2166,668955713004314625,266,67,en,Twitter for iPhone,8784822
2167,668932921458302977,252,55,en,Twitter for iPhone,8784822
2168,668902994700836864,308,97,en,Twitter for iPhone,8784822
2169,668892474547511297,385,143,en,Twitter for iPhone,8784822
2170,668872652652679168,509,289,en,Twitter for iPhone,8784822
2171,668852170888998912,436,153,en,Twitter for iPhone,8784822
2172,668826086256599040,422,128,en,Twitter for iPhone,8784822
2173,668815180734689280,540,252,en,Twitter for iPhone,8784823
2174,668779399630725120,681,351,en,Twitter for iPhone,8784823
2175,668655139528511488,504,210,en,Twitter for iPhone,8784823
2176,668645506898350081,846,508,en,Twitter for iPhone,8784823
2177,668643542311546881,843,507,en,Twitter for iPhone,8784823
2178,668641109086707712,1031,521,en,Twitter for iPhone,8784823
2179,668636665813057536,1002,469,en,Twitter for iPhone,8784823
2180,668633411083464705,2694,1542,en,Twitter for iPhone,8784252
2181,668631377374486528,681,302,en,Twitter for iPhone,8784823
2182,668627278264475648,304,109,en,Twitter for iPhone,8784823
2183,668625577880875008,368,122,en,Twitter for iPhone,8784823
2184,668623201287675904,1369,722,en,Twitter for iPhone,8784823
2185,668620235289837568,191,38,en,Twitter for iPhone,8784823
2186,668614819948453888,593,304,en,Twitter for iPhone,8784823
2187,668587383441514497,1600,1024,en,Vine - Make a Scene,8784823
2188,668567822092664832,233,50,en,Twitter for iPhone,8784823
2189,668544745690562560,493,215,en,Twitter for iPhone,8784823
2190,668542336805281792,435,203,en,Twitter for iPhone,8784823
2191,668537837512433665,245,67,en,Twitter for iPhone,8784823
2192,668528771708952576,446,213,en,Twitter for iPhone,8784823
2193,668507509523615744,311,101,en,Twitter for iPhone,8784823
2194,668496999348633600,393,126,en,Twitter for iPhone,8784823
2195,668484198282485761,412,224,en,Twitter for iPhone,8784823
2196,668480044826800133,439,141,en,Twitter for iPhone,8784823
2197,668466899341221888,857,490,en,Twitter for iPhone,8784823
2198,668297328638447616,602,284,en,Twitter for iPhone,8784823
2199,668291999406125056,234,29,en,Twitter for iPhone,8784823
2200,668286279830867968,483,130,en,Twitter for iPhone,8784823
2201,668274247790391296,792,223,en,Twitter for iPhone,8784823
2202,668268907921326080,535,222,en,Twitter for iPhone,8784823
2203,668256321989451776,1245,573,en,Twitter for iPhone,8784823
2204,668248472370458624,937,460,en,Twitter for iPhone,8784823
2205,668237644992782336,5953,2711,en,Twitter for iPhone,8784823
2206,668226093875376128,288,97,en,Twitter for iPhone,8784823
2207,668221241640230912,496,187,en,Twitter for iPhone,8784823
2208,668204964695683073,535,186,en,Twitter for iPhone,8784823
2209,668190681446379520,624,191,en,Twitter for iPhone,8784252
2210,668171859951755264,466,184,en,Twitter for iPhone,8784823
2211,668154635664932864,479,295,en,Twitter for iPhone,8784823
2212,668142349051129856,555,269,en,Twitter for iPhone,8784823
2213,668113020489474048,647,224,en,Twitter for iPhone,8784823
2214,667937095915278337,1207,757,en,Twitter for iPhone,8784823
2215,667924896115245057,285,108,en,Twitter for iPhone,8784823
2216,667915453470232577,200,53,en,Twitter for iPhone,8784823
2217,667911425562669056,473,282,en,Twitter for iPhone,8784823
2218,667902449697558528,823,360,en,Twitter for iPhone,8784823
2219,667886921285246976,1797,1028,en,Twitter for iPhone,8784823
2220,667885044254572545,788,449,en,Twitter for iPhone,8784823
2221,667878741721415682,379,113,en,Twitter for iPhone,8784823
2222,667873844930215936,602,384,en,Twitter for iPhone,8784823
2223,667866724293877760,2908,983,en,Twitter for iPhone,8784823
2224,667861340749471744,234,74,en,Twitter for iPhone,8784823
2225,667832474953625600,285,60,en,Twitter for iPhone,8784823
2226,667806454573760512,1015,469,en,Twitter for iPhone,8784823
2227,667801013445750784,316,93,en,Twitter for iPhone,8784823
2228,667793409583771648,675,313,en,Twitter for iPhone,8784823
2229,667782464991965184,397,235,en,Twitter for iPhone,8784823
2230,667773195014021121,225,52,en,Twitter Web Client,8784823
2231,667766675769573376,421,204,en,Twitter Web Client,8784823
2232,667728196545200128,365,143,en,Twitter Web Client,8784823
2233,667724302356258817,461,305,en,Twitter Web Client,8784823
2234,667550904950915073,0,33,en,Twitter Web Client,8784823
2235,667550882905632768,0,32,ro,Twitter Web Client,8784823
2236,667549055577362432,5524,2149,en,Twitter Web Client,8784823
2237,667546741521195010,325,116,en,Twitter Web Client,8784823
2238,667544320556335104,825,499,en,Twitter Web Client,8784823
2239,667538891197542400,196,62,en,Twitter Web Client,8784823
2240,667534815156183040,783,498,en,Twitter Web Client,8784823
2241,667530908589760512,447,225,en,Twitter Web Client,8784823
2242,667524857454854144,1619,1063,en,Twitter Web Client,8784823
2243,667517642048163840,352,181,en,Twitter Web Client,8784823
2244,667509364010450944,6501,2021,en,Twitter Web Client,8784823
2245,667502640335572993,518,212,en,Twitter Web Client,8784823
2246,667495797102141441,501,253,en,Twitter Web Client,8784823
2247,667491009379606528,508,212,en,Twitter Web Client,8784823
